Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,Сontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
2020-11-25 23:20:02,32,Male,paris,Operations & Support,12.0,3.0,Senior,,,62000.0,0.0,,0.0,0.0,Full-time employee,,English,1000,,no,,
2020-11-25 23:30:07,30,Male,berlin,Data & AI,6.0,1.0,Other,,AWS,65000.0,1000.0,,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,600.0
2020-11-25 23:32:29,26,Male,london,Operations & Support,3.0,0.0,Other,networking,"Python, AWS",37000.0,0.0,,0.0,25.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-25 23:42:47,35,Female,munich,Software Development,4.0,4.0,Other,,"PHP, Javascript / Typescript, Java / Scala",51000.0,4000.0,47000.0,3500.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Insurance,no,,
2020-11-25 23:57:50,33,Male,berlin,Software Development,10.0,10.0,Other,,,93000.0,0.0,,0.0,0.0,Full-time employee,,English,101-1000,Startup,no,,200.0
2020-11-26 00:00:46,44,Male,kyiv,Data & AI,15.0,0.0,Other,uml,,60000.0,0.0,,0.0,30.0,Self-employed (freelancer),Unlimited contract,English,101-1000,Consulting,no,,
2020-11-26 00:06:33,40,,berlin,Software Development,13.0,13.0,Senior,,"Python, Javascript / Typescript, AWS, Docker",72000.0,0.0,72000.0,0.0,30.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-26 00:16:00,32,Male,berlin,Software Development,13.0,2.0,Senior,,"PHP, Javascript / Typescript",70000.0,1000.0,65000.0,1000.0,25.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,0.0
2020-11-26 04:00:49,33,Male,dusseldorf,Data & AI,2.0,2.0,Lead,,"Python, Docker",70000.0,6000.0,60000.0,66000.0,25.0,Full-time employee,Unlimited contract,English,1000,Product,no,,1000.0
2020-11-26 04:00:56,32,Male,munich,Software Development,8.0,2.0,Senior,,"Javascript / Typescript, AWS",65000.0,5000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,30.0,
2020-11-26 04:18:01,26,Male,berlin,Data & AI,4.0,3.0,Other,,"Python, Java / Scala, SQL, AWS, Google Cloud, Azure",51000.0,0.0,46000.0,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Consulting,no,,0.0
2020-11-26 05:53:19,22,Diverse,cologne,Operations & Support,1.0,1.0,Other,cobol,Perl,159000.0,35000.0,98000.0,23000.0,45.0,Full-time employee,Unlimited contract,German,1000,Product,no,30.0,2000.0
2020-11-26 06:01:22,43,Male,berlin,Management & Leadership,20.0,20.0,Lead,,"C/C++, .NET, Java / Scala, AWS, Kubernetes, Docker",105000.0,0.0,105000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-26 07:06:11,33,Male,munich,Software Development,11.0,6.0,Senior,,".NET, SQL",80000.0,0.0,,64000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,600.0
2020-11-26 07:14:19,35,Female,frankfurt,Software Development,1.0,1.0,Junior,,"SQL, SAP / ABAP",50000.0,0.0,50000.0,0.0,30.0,Full-time employee,Unlimited contract,German,51-100,Consulting,no,0.0,0.0
2020-11-26 08:04:52,28,Male,munich,Software Development,5.0,5.0,Other,,"Python, Javascript / Typescript, SQL, Rust, AWS, Kubernetes, Docker",72000.0,0.0,62000.0,6200.0,28.0,Full-time employee,Unlimited contract,German,11-50,Product,no,,
2020-11-26 08:35:29,36,Male,munich,Operations & Support,16.0,0.0,Senior,sre,"Python, C/C++, Go",105000.0,150000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,yes,,900.0
2020-11-26 08:37:49,27,Male,munich,Data & AI,2.0,0.0,Junior,,"Python, SQL, AWS, Azure, Docker",49000.0,5000.0,,0.0,30.0,Full-time employee,Unlimited contract,German,11-50,Consulting,no,,
2020-11-26 08:39:28,36,Male,berlin,Software Development,4.0,1.0,Other,,"Python, SQL, Kubernetes, Docker",55000.0,0.0,55000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,20.0,
2020-11-26 08:40:22,38,Male,berlin,Software Development,5.0,1.0,Other,,"Kotlin, Java / Scala, Google Cloud, Kubernetes, Docker",66000.0,0.0,60000.0,60000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-26 08:40:41,28,Male,berlin,Software Development,6.0,1.0,Other,,"Kotlin, Java / Scala",85000.0,10000.0,,0.0,32.0,Full-time employee,Unlimited contract,English,1000,Product,no,,440.0
2020-11-26 08:41:29,25,Male,berlin,Software Development,8.0,0.0,Senior,clojure,"Swift, Javascript / Typescript, Java / Scala, Clojure",85000.0,10000.0,,0.0,24.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-26 08:42:09,30,Male,berlin,Software Development,6.0,1.0,Senior,,"Python, Javascript / Typescript, SQL, SAP / ABAP",79000.0,10000.0,77000.0,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,700.0
2020-11-26 08:46:32,42,Female,berlin,Operations & Support,10.0,3.0,Other,,"Javascript / Typescript, SQL, Docker",42000.0,0.0,32000.0,0.0,0.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,0.0,75.0
2020-11-26 09:02:41,30,Male,berlin,Software Development,8.0,2.0,Other,,"SQL, AWS, Kubernetes, Docker",74000.0,11000.0,72000.0,5000.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,40.0
2020-11-26 09:09:03,28,Male,berlin,Software Development,8.0,1.0,Lead,,"SQL, AWS",67000.0,0.0,62000.0,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-26 09:13:05,32,Female,berlin,Operations & Support,9.0,5.0,Other,,"Ruby, Java / Scala, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",74000.0,10000.0,65000.0,0.0,40.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,0.0
2020-11-26 09:20:23,29,Male,berlin,Software Development,3.0,0.0,Other,,PHP,48000.0,0.0,,0.0,26.0,Full-time employee,Unlimited contract,English,51-100,Consulting,no,0.0,0.0
2020-11-26 09:26:37,30,Female,karlsruhe,Management & Leadership,8.0,0.0,Other,,,57760.0,6710.0,,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-26 09:38:35,35,Male,berlin,Software Development,13.0,5.0,Lead,,"Python, Javascript / Typescript, SQL, AWS, Google Cloud, Kubernetes, Docker, Elixir",103000.0,200000.0,92000.0,25000.0,29.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,1000.0
2020-11-26 09:40:54,33,Male,berlin,Software Development,10.0,4.0,Senior,,"Javascript / Typescript, Google Cloud, Kubernetes, Docker",74000.0,0.0,66000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,8.0,200.0
2020-11-26 09:49:16,34,Male,berlin,Software Development,13.0,1.0,Senior,,SQL,70000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,500.0
2020-11-26 09:50:38,25,Male,berlin,Software Development,6.0,2.0,Senior,,"Python, SQL, Go, AWS, Kubernetes, Docker",86000.0,0.0,80000.0,5000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,0.0,500.0
2020-11-26 09:51:53,42,Female,berlin,Operations & Support,5.0,5.0,Other,,,46000.0,0.0,46000.0,0.0,26.0,Full-time employee,Unlimited contract,English,51-100,Product,no,30.0,
2020-11-26 10:07:39,25,Female,tampere,Data & AI,3.0,,Junior,,"Python, Tensorflow, Theano, Pytorch",23000.0,23000.0,,0.0,30.0,Full-time employee,Temporary contract,English,51-100,Research institute,no,,
2020-11-26 10:11:01,40,Male,berlin,Software Development,14.0,8.0,Lead,spring,"Java / Scala, AWS, Azure, Kubernetes, Docker",135000.0,0.0,65000.0,0.0,30.0,Self-employed (freelancer),Temporary contract,English,101-1000,Product,no,0.0,0.0
2020-11-26 10:14:19,33,Male,heidelberg,Software Development,11.0,5.0,Senior,,"Python, Javascript / Typescript, SQL, AWS, Kubernetes, Docker",80000.0,0.0,,78000.0,30.0,Full-time employee,Temporary contract,English,101-1000,Research institute,no,,
2020-11-26 10:31:07,39,Male,cologne,Management & Leadership,12.0,12.0,Other,,"AWS, Docker",75000.0,75000.0,75000.0,75009.0,30.0,Full-time employee,Unlimited contract,German,1-10,Startup,no,20.0,0.0
2020-11-26 10:31:59,24,Male,berlin,Software Development,2.0,2.0,Junior,,"Javascript / Typescript, Java / Scala, SQL, AWS, Docker",50000.0,0.0,35000.0,35000.0,30.0,Full-time employee,Unlimited contract,German,1000,Product,no,,
2020-11-26 10:40:41,24,Female,prague,Software Development,3.0,0.0,Other,,"Java / Scala, AWS, Azure, Kubernetes, Docker",29000.0,0.0,23000.0,0.0,20.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,
2020-11-26 10:53:48,39,Male,berlin,Management & Leadership,15.0,10.0,Lead,,"Python, Kotlin, Javascript / Typescript, SQL, Docker",78000.0,12000.0,78000.0,12000.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,
2020-11-26 10:59:10,33,Male,amsterdam,Software Development,8.0,,Senior,,"Python, .NET, SQL",75000.0,0.0,56000.0,0.0,27.0,Full-time employee,Temporary contract,English,11-50,Product,no,,
2020-11-26 11:10:50,26,Male,berlin,Software Development,2.5,1.0,Other,,,60000.0,0.0,,0.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,
2020-11-26 11:13:18,29,Male,berlin,Software Development,6.0,,Other,,Swift,70000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,600.0
2020-11-26 11:33:16,29,Female,berlin,Software Development,5.0,2.0,Other,,"Python, Javascript / Typescript, SQL, AWS, Google Cloud, Docker",55000.0,0.0,47000.0,0.0,24.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,
2020-11-26 11:45:08,32,Male,prague,Software Development,8.0,,Senior,,Python,36000.0,3600.0,26000.0,2600.0,25.0,Full-time employee,Unlimited contract,Czech,1000,Product,no,,
2020-11-26 11:46:05,34,Male,hannover,Other Roles,12.0,3.0,Senior,,,56000.0,0.0,56000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1-10,Product,no,10.0,1000.0
2020-11-26 11:49:59,30,Male,berlin,Software Development,9.0,3.0,Other,,"Javascript / Typescript, Java / Scala, Go, AWS, Docker",85000.0,0.0,80000.0,0.0,25.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-26 11:50:35,31,Male,berlin,Data & AI,7.0,2.0,Other,,"AWS, Kubernetes, Docker",80000.0,12000.0,65000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,500.0
2020-11-26 12:20:03,33,Male,berlin,Software Development,8.0,2.0,Senior,,SQL,75000.0,1000.0,75000.0,1000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-26 12:21:47,31,Female,berlin,Software Development,1.0,1.0,Junior,,"Python, AWS, Kubernetes, Docker, React",57000.0,1000.0,54000.0,1000.0,30.0,Full-time employee,Unlimited contract,English,1000,Retail,no,0.0,0.0
2020-11-26 12:47:20,36,Male,frankfurt,Software Development,16.0,5.0,Other,,".NET, SQL",65000.0,0.0,65000.0,0.0,30.0,Full-time employee,Unlimited contract,German,51-100,Consulting,no,30.0,0.0
2020-11-26 13:35:07,30,Male,berlin,Operations & Support,7.0,3.0,Other,,,80000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,
2020-11-26 14:10:57,30,Male,berlin,Software Development,8.0,5.0,Senior,,"Python, Kotlin, Swift, Javascript / Typescript",60000.0,0.0,,0.0,50.0,Self-employed (freelancer),Temporary contract,English,1-10,Consulting,no,,
2020-11-26 14:37:05,27,Male,bucharest,Operations & Support,1.0,0.0,Junior,,Javascript / Typescript,11000.0,0.0,,0.0,0.0,,,,,,no,,
2020-11-26 14:48:23,39,Male,berlin,Software Development,19.0,7.0,Senior,,"Python, Ruby, Go, AWS, Google Cloud, Kubernetes, Docker",87000.0,97000.0,82000.0,92000.0,0.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,40.0,500.0
2020-11-26 14:53:30,30,Male,munich,Software Development,10.0,3.0,Senior,jave,,79000.0,0.0,,0.0,0.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-26 15:14:31,32,Male,berlin,Software Development,11.0,1.0,Senior,,"Python, C/C++, Rust",100000.0,10000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,1000.0
2020-11-26 15:29:49,35,Male,berlin,Software Development,12.0,3.0,Senior,,"SQL, Google Cloud, Docker",54000.0,0.0,,0.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,4.0,
2020-11-26 15:31:02,34,Male,berlin,Data & AI,6.0,4.5,Senior,,"Python, Javascript / Typescript, SQL, Google Cloud, Docker",80000.0,10000.0,76000.0,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,1000.0
2020-11-26 15:37:45,26,Male,berlin,Data & AI,4.0,2.0,Other,,"Python, SQL, Google Cloud, Docker",60000.0,6000.0,60000.0,6000.0,27.0,Full-time employee,Unlimited contract,English,1000,E-commerce,no,,180.0
2020-11-26 16:20:53,29,Male,helsinki,Software Development,7.0,0.0,Senior,,"Javascript / Typescript, Java / Scala, Flutter",64000.0,1100.0,,0.0,30.0,Full-time employee,Unlimited contract,English,51-100,Consulting,no,0.0,
2020-11-26 17:08:47,42,Male,berlin,Software Development,18.0,5.0,Senior,,Javascript / Typescript,850000.0,95000.0,75000.0,82000.0,35.0,Full-time employee,Unlimited contract,English,101-1000,Product,yes,,5000.0
2020-11-26 17:24:39,31,Male,berlin,Software Development,12.0,2.0,Senior,,"SQL, Go, AWS, Kubernetes, Docker",60000.0,0.0,55000.0,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,500.0
2020-11-26 17:25:10,30,Male,berlin,Software Development,8.0,0.0,Senior,,"Javascript / Typescript, Ruby, Elixir",73000.0,0.0,,0.0,25.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-26 17:27:56,33,Male,berlin,Software Development,10.0,5.0,Senior,,"PHP, Javascript / Typescript, SQL, Go, Google Cloud, Kubernetes, Docker",80000.0,10000.0,70000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,700.0
2020-11-26 17:45:29,28,Male,berlin,Data & AI,6.0,1.5,Other,,"Java / Scala, SQL, Kubernetes, Docker",83000.0,0.0,75000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,20.0,1500.0
2020-11-26 18:08:57,33,Male,prague,Other Roles,7.0,,Senior,,,42000.0,0.0,39000.0,0.0,24.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-26 18:57:33,35,Male,dusseldorf,Data & AI,3.0,3.0,Other,,"SQL, AWS",68000.0,8000.0,60000.0,8000.0,26.0,Full-time employee,Unlimited contract,English,51-100,E-commerce,no,,
2020-11-26 19:22:38,35,Male,berlin,Other Roles,16.0,6.0,Senior,,"Python, Java / Scala, SQL, Google Cloud",100000.0,30000.0,100000.0,30000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-26 19:22:45,31,Male,berlin,Software Development,8.0,3.0,Senior,,"Javascript / Typescript, Java / Scala, Go, Rust, AWS, Kubernetes, Docker",80000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,500.0
2020-11-26 19:25:56,32,Male,siegen,Software Development,13.0,1.0,Junior,,C/C++,48000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-26 20:19:33,38,Male,berlin,Software Development,15.0,3.0,Senior,,"Google Cloud, Docker",75000.0,0.0,73000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,0.0
2020-11-26 20:19:38,29,Male,berlin,Management & Leadership,9.0,0.1,Lead,,"SQL, AWS, Docker",85000.0,0.0,,0.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-26 20:41:46,33,Male,berlin,Software Development,13.0,1.0,Senior,,"Kotlin, Java / Scala, SQL, AWS, Google Cloud, Docker",110000.0,0.0,,0.0,24.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,400.0
2020-11-26 20:57:32,30,Male,berlin,Operations & Support,7.0,1.0,Senior,,"Python, SQL, AWS, Kubernetes, Docker",70000.0,10000.0,70000.0,10000.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-26 21:13:25,28,Male,berlin,Software Development,6.0,6.0,Senior,,"Javascript / Typescript, SQL, AWS, Docker",75000.0,0.0,60000.0,0.0,0.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,
2020-11-26 21:13:28,32,Male,berlin,Data & AI,9.0,4.0,Senior,,"Java / Scala, SQL, AWS",90000.0,0.0,85000.0,0.0,30.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-26 21:19:48,39,Male,berlin,Software Development,10.0,3.0,Senior,,"Javascript / Typescript, Ruby, AWS, Docker",85000.0,0.0,,0.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-26 21:22:59,31,Male,minsk,Software Development,6.0,0.0,Senior,,"Python, Javascript / Typescript",110000.0,0.0,90000.0,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-26 21:29:02,33,Male,berlin,Software Development,10.0,5.0,Senior,,"Go, Google Cloud, Kubernetes, Docker",110000.0,7000.0,110000.0,7000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-26 21:30:58,30,Male,berlin,Operations & Support,8.0,3.0,Senior,,"Python, C/C++, Docker",68000.0,0.0,66000.0,0.0,30.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-26 21:35:14,39,Female,munich,Operations & Support,11.0,11.0,Lead,,SQL,93000.0,0.0,93000.0,0.0,30.0,Part-time employee,Unlimited contract,German,1000,Product,no,,
2020-11-26 21:42:38,30,Female,dusseldorf,Data & AI,2.0,2.0,Junior,,"Python, SQL",45000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-26 21:49:57,37,Male,munich,Software Development,15.0,6.0,Senior,,"Python, PHP, Javascript / Typescript, .NET, Java / Scala, AWS, Azure",80000.0,0.0,65000.0,0.0,30.0,Full-time employee,Unlimited contract,German,51-100,Consulting,yes,,
2020-11-26 21:50:13,42,Male,berlin,Software Development,20.0,2.0,Senior,,"PHP, Javascript / Typescript, AWS, Docker",65000.0,5000.0,63000.0,10000.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-26 22:09:35,28,Male,munich,Management & Leadership,6.0,3.0,Other,,Azure,65000.0,10000.0,58000.0,65000.0,28.0,Full-time employee,Unlimited contract,English,51-100,Consulting,no,,
2020-11-26 22:35:44,31,Male,nuremberg,Operations & Support,9.0,5.0,Other,,"Javascript / Typescript, Java / Scala",60000.0,65000.0,57000.0,59000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-26 22:41:33,20,Male,berlin,Software Development,5.0,2.0,Lead,,.NET,240000.0,15000.0,,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,yes,0.0,0.0
2020-11-26 22:44:06,34,Female,berlin,Operations & Support,,11.0,Senior,,"AWS, Kubernetes, Docker",60000.0,2000.0,36000.0,0.0,28.0,Full-time employee,Unlimited contract,German,1000,Product,no,40.0,250.0
2020-11-26 23:22:43,38,Male,berlin,Management & Leadership,15.0,5.0,Other,,,80000.0,5000.0,75000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,300.0
2020-11-26 23:26:02,35,Male,berlin,Management & Leadership,20.0,6.0,Lead,,"PHP, Java / Scala, Go, AWS, Docker",85000.0,0.0,75000.0,0.0,26.0,Full-time employee,Unlimited contract,English,11-50,Product,no,0.0,500.0
2020-11-26 23:34:45,31,Male,munich,Software Development,14.0,1.5,Senior,,"Javascript / Typescript, Java / Scala",75000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Consulting,no,,
2020-11-26 23:40:18,37,Male,berlin,Software Development,11.0,5.0,Senior,,"C/C++, SQL, Docker",73000.0,30000.0,67000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-26 23:45:20,37,Male,berlin,Software Development,12.0,2.6,Lead,,"Kotlin, PHP, SQL",90000.0,0.0,84000.0,0.0,28.0,Full-time employee,Unlimited contract,English,11-50,Product,no,10.0,
2020-11-27 00:02:27,34,Male,berlin,Software Development,9.0,2.0,Senior,,Swift,80000.0,10000.0,67000.0,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,600.0
2020-11-27 00:29:36,25,Male,marseille,Data & AI,1.0,,Junior,,"Python, Javascript / Typescript, SQL, Docker",42000.0,50000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1-10,Startup,no,,
2020-11-27 00:33:53,42,Male,friedrichshafen,Software Development,20.0,1.0,Senior,,"Python, C/C++, .NET",70000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,500.0
2020-11-27 00:35:10,35,Female,berlin,Management & Leadership,13.0,6.0,Senior,,,85000.0,0.0,64000.0,0.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-27 06:57:33,37,Male,berlin,Operations & Support,8.0,7.0,Other,,,54000.0,0.0,54000.0,0.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,
2020-11-27 08:08:17,33,Female,berlin,Data & AI,8.0,4.0,Senior,,"SQL, Google Cloud, Docker",77000.0,0.0,70000.0,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,1700.0
2020-11-27 09:50:36,26,Female,moscow,Software Development,6.0,0.0,Senior,,Javascript / Typescript,33000.0,0.0,27000.0,0.0,0.0,Full-time employee,Unlimited contract,Russian,101-1000,Product,no,0.0,0.0
